url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/15593934?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1198064494&check_in=2024-06-27&check_out=2024-07-02&source_impression_id=p3_1704999449_17Z%2FB0NKAGS%2F%2FMMw&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Habitación en Barcelona,Bonita habitación barata y céntrica de 31 días en Barcelona,"4,78 (397)",", ",Quédate con Cristina,Barcelona
/rooms/2417803?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_25VzycVqPAZef0SP&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Fantastica vista de la Sagrada Família,"4,86 (214)",163 € por noche,Anfitrión particular,Barcelona
/rooms/25652280?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1620964134&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1704999450_JGmw%2FspQh6rpm8Jw&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Habitación en Distrito de Horta-Guinardó,Habitación doble con baño privado,"4,98 (42)",", ",Quédate con Josep,Barcelona
/rooms/283231?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-25&source_impression_id=p3_1704999450_nSWU4VQ%2FNDt5nzkU&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Sant Marti,SUPERVISTAS-Terraza 20m2-Playa a 800m,"4,93 (311)",150 € por noche,Anfitrión particular,Barcelona
/rooms/827628743454560099?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1650227679&check_in=2024-03-19&check_out=2024-03-24&source_impression_id=p3_1704999450_ZNTL%2BUMGf7buJSYM&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Habitación en La Barceloneta,Acogedora habitación pequeña cerca de la playa,"4,71 (34)",", ",Quédate con Natan,Barcelona
/rooms/2306489?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999450_TEwFV%2BNta5gWVqTg&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Eixample,"Fabuloso apartamento, centro de la ciudad:)","4,36 (289)","77 € por noche, inicialmente 107 €",Anfitrión particular,Barcelona
/rooms/4691491?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999450_9qtZdawN8gDTCqzi&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Habitación de hotel en Eixample,BARCELONA FIFTEEN un dormitorio,"4,45 (479)",100 € por noche,Anfitrión profesional,Barcelona
/rooms/4572269?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999450_jCkfzAUi8YeapIl0&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en El Poblenou,Estupendo apartamento en Poblenou,"4,62 (543)","93 € por noche, inicialmente 152 €",Anfitrión particular,Barcelona
/rooms/2896610?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999450_j%2F7iAqiWaP1OX1QV&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Eixample,Concepto vintage en un barrio chic,"4,86 (542)","143 € por noche, inicialmente 206 €",Anfitrión particular,Barcelona
/rooms/1150062?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-01&check_out=2024-02-06&source_impression_id=p3_1704999450_rIl%2FBDWRKVMRW%2FPg&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Gràcia,Nuevo Apto. con terraza comunitaria 2º 1ª,"4,82 (163)",123 € por noche,Anfitrión profesional,Barcelona
/rooms/1028826994984392175?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999450_6ERQW9QipaY7tqD2&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en El Raval,Barcelona studio,Nuevo,"63 € por noche, inicialmente 76 €",Anfitrión particular,Barcelona
