url,name,header,rating_n_reviews,price,superhost,ciudad
/rooms/670991216176521758?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1448150447&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1705000429_KXYWXMQflrNAPw5h&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Habitación en San Blas,Habitación Confortable 2,"4,64 (106)",", ",Quédate con Elizabeth,Madrid
/rooms/22136657?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-13&check_out=2024-02-18&source_impression_id=p3_1705000429_k31hDlqHBjeJe5Ph&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Salamanca,Piso de moda cerca de IE en el Barrio Salamanca,"4,92 (153)",109 € por noche,Anfitrión profesional,Madrid
/rooms/918758001233311409?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-06&check_out=2024-03-11&source_impression_id=p3_1705000429_rUBflkx2v84LTtW2&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Arganzuela,"Atocha, apartamento  céntrico, reformado.","4,74 (19)",79 € por noche,Anfitrión particular,Madrid
/rooms/600786677931688944?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1705000429_1jHo8qFSFE6APh9X&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Carabanchel,Apartamento  madrileño único,"4,74 (46)","64 € por noche, inicialmente 71 €",Anfitrión profesional,Madrid
/rooms/1028981217984966328?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1705000429_MkRT6kIP9YFLdqgu&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Retiro,Lujoso Apartamento En El Corazón De Madrid,"5,0 (5)","151 € por noche, inicialmente 172 €",Anfitrión particular,Madrid
/rooms/46348987?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-27&check_out=2024-02-01&source_impression_id=p3_1705000429_eONB0eWvO%2F2402jT&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Usera,Maria B,"4,65 (96)","67 € por noche, inicialmente 82 €",Anfitrión profesional,Madrid
/rooms/853637600100347072?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-11&check_out=2024-02-16&source_impression_id=p3_1705000429_Hd3dXrenAAbOQixD&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Chamberí,¡Vaya!,"4,94 (71)","89 € por noche, inicialmente 99 €",Anfitrión particular,Madrid
/rooms/45872701?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1705000429_m2ACR3JAaJHAMGrm&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Centro Madrid,Nuevo Apartamento junto a la Gran Vía de Madrid 2A,"4,93 (147)","109 € por noche, inicialmente 172 €",Anfitrión particular,Madrid
/rooms/26728651?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1705000429_GAcdngWGpx1L9faq&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Tetuán,Práctico apartamento a 500m de Plaza de Castilla,"4,68 (145)",72 € por noche,Anfitrión particular,Madrid
/rooms/4708827?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-07&check_out=2024-02-12&source_impression_id=p3_1705000429_EQ%2BtzbpnrzeOAwi%2B&previous_page_section_name=1000&federated_search_id=ecd33e33-110b-4afc-8d02-3a4d9bbc1039,Apartamento en Arganzuela,Apartamento 1 dormitorio c. terraza,"4,68 (133)",78 € por noche,Anfitrión particular,Madrid
