apartment_id,name,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city,insert_date,bookable_False,bookable_True,mes,Estacion
14592598,Born - Mar,2,1,1,1,45,3,1125,26,56,86,361,20,98,10,10,10,10,10,10,1.47,barcelona,2017-10-07,1,0,10,otoño
36200254,Barcelona from its roots in the OLD TOWN!,3,1,1,2,79,8,365,15,45,48,48,23,95,10,9,9,10,10,9,2.02,barcelona,2020-06-13,1,0,6,primavera
5155124,LUXURY APARTMENT IN CENTER - ROYAL PALACE,4,1,1,2,125,3,1125,7,7,23,220,63,99,10,10,10,10,10,10,1.7,madrid,2018-04-12,0,1,4,primavera
16151975,Magic penthouse & terrace on Opera Square AC-WIFI,5,1,1,1,150,3,1125,0,0,0,0,13,98,10,10,10,10,10,10,0.47,madrid,2019-04-11,1,0,4,primavera
2476666,thesuites BARCELONA,2,1,1,1,129,2,1125,11,29,59,304,53,88,9,10,9,10,9,9,1.44,barcelona,2018-02-07,0,1,2,invierno
18309297,Bedroom in the center of Barcelona,2,2,1,1,35,1,1125,0,4,34,309,1,40,8,2,10,10,8,6,0.31,barcelona,2017-08-06,1,0,8,verano
30398600,Habitación individual cerca del centro,1,1,1,1,16,1,30,29,59,89,362,92,96,10,10,10,10,10,10,5.38,valencia,2020-04-28,0,1,4,primavera
34112297,"Habitacion Pi.2-H2, privada para largas estadias",1,1,1,1,10,30,371,0,0,28,303,1,100,10,10,10,10,10,10,0.58,valencia,2019-07-31,0,1,7,verano
9169934,Single room at Eixample district,2,1,1,2,45,1,1125,23,53,83,173,27,94,10,10,10,9,10,9,0.6,barcelona,2019-11-09,1,0,11,otoño
34975073,Ambiente agradable famliar,2,2,1,1,50,1,15,25,51,81,172,4,80,9,9,10,9,9,9,3.75,barcelona,2019-07-10,0,1,7,verano
565758,♡♡ Apartment w/terrace. Park Güell,2,1,1,1,90,7,29,5,9,10,262,55,97,10,10,10,10,9,10,0.97,barcelona,2017-06-05,1,0,6,primavera
17584820,"Ronda B, Friendly Rentals",4,2,3,3,90,1,1125,5,12,36,308,1,80,8,10,8,10,10,10,0.44,barcelona,2017-09-12,0,1,9,verano
31281868,ALQUILER MENSUAL - CIUTAT VELLA (BHM1-1712),2,1,0,1,48,32,330,0,19,19,210,1,80,8,8,10,10,10,8,0.18,barcelona,2019-11-09,1,0,11,otoño
7522177,Habitacion doble en piso tranquilo!,2,1,1,1,40,1,5,0,0,0,248,20,87,9,8,9,9,9,8,0.78,barcelona,2017-09-12,0,1,9,verano
3771149,"Central, double/twin, private bath",2,3,1,1,39,1,30,2,27,53,305,51,94,10,10,9,9,9,9,2.28,barcelona,2017-01-04,1,0,1,invierno
24909187,"Lovely and Silent Studio, Barrio de Las Letras",2,1,0,1,70,1,1125,2,2,13,114,8,100,10,10,10,10,10,10,0.94,madrid,2019-02-06,1,0,2,invierno
34239712,Habitacion individual zona Sagrada Familia,1,2,1,1,20,3,180,17,42,72,210,23,84,9,9,10,9,10,9,2.39,barcelona,2020-02-16,1,0,2,invierno
41901120,Chill out terrace apartment,1,1,1,1,40,3,29,30,42,72,162,2,100,9,6,9,9,10,10,0.95,barcelona,2020-05-11,0,1,5,primavera
21224461,Wonderful studio in Barrio Malasaña,2,1,0,1,75,2,1125,0,0,0,0,10,82,8,9,9,9,9,8,0.71,madrid,2018-12-10,0,1,12,otoño
17620092,Madrid Gran Via 2,5,2,2,3,81,2,500,19,19,28,49,3,100,10,10,10,10,10,10,0.11,madrid,2019-08-12,0,1,8,verano
17667517,Ruzafa - Valencia,4,2,2,2,43,2,1125,2,4,7,209,66,92,9,10,10,10,9,9,2.46,valencia,2019-05-31,1,0,5,primavera
936781,Park Güell Apartment.Ideal families,4,1,2,3,90,3,1125,25,51,81,333,77,96,10,10,10,10,9,10,1.75,barcelona,2017-01-04,1,0,1,invierno
35517098,Habitación en Estudio privado. Loft Industrial,3,1,1,1,46,4,60,10,17,17,27,6,93,9,9,9,9,9,8,0.88,barcelona,2020-01-10,0,1,1,invierno
36442412,Alquiler de habitaciones 10m Centro y 10m playa H2,2,1,1,1,40,2,1125,0,0,0,57,4,100,10,10,10,10,9,10,0.57,valencia,2020-01-31,0,1,1,invierno
10979216,"Great double room, next to park, beach, old city!!",2,1,1,1,19,1,1125,30,60,90,365,31,94,9,9,10,10,10,9,1.61,barcelona,2017-12-09,1,0,12,otoño
18532247,Cozy flat near the beach and Park del Forum,5,1,3,3,130,3,1125,17,29,45,45,85,81,9,9,9,9,9,8,2.62,barcelona,2020-01-10,0,1,1,invierno
15836966,"Bonito piso zonaT.Serrano.Wi-fi ,AC",4,1,2,2,50,2,32,4,10,19,76,137,95,10,9,10,10,10,10,6.5,valencia,2019-03-31,0,1,3,invierno
5404095,Spanish family host U/private WC,3,1,1,2,60,1,1125,8,26,40,309,122,95,10,10,10,10,10,9,5.15,barcelona,2017-02-09,0,1,2,invierno
21534309,Double room in perfect location (Born),2,1,1,1,35,2,30,0,0,0,0,9,95,9,9,10,10,10,10,0.39,barcelona,2019-09-17,0,1,9,verano
5486086,DOWNTOWN APT.  REINA SOFIA MUSEUM,5,1,1,5,70,2,1125,5,25,52,57,44,87,9,9,9,10,9,9,0.89,madrid,2019-04-11,0,1,4,primavera
13778954,Habits,1,1,1,1,22,2,1125,0,0,0,0,12,89,9,9,9,10,8,9,0.41,madrid,2019-03-08,1,0,3,invierno
36669268,"ACOGEDORA  Y AGRADABLE, HABITACIÓN METRO OPORTO.",1,1,1,1,30,2,1125,30,60,90,90,4,90,9,10,9,10,9,10,1.21,madrid,2020-01-10,0,1,1,invierno
29675868,Stylish 1 Bed w/Terrace in Lesseps,3,1,1,2,65,2,1125,11,24,53,328,24,93,10,9,10,9,9,9,2.49,barcelona,2019-09-17,0,1,9,verano
28167692,SAGRADA FAMILIA LOUNGE,8,2,4,7,120,3,20,12,28,48,274,3,80,10,10,10,8,10,8,1.07,barcelona,2019-02-06,0,1,2,invierno
986692,Apartment Alejandro in BCN,5,1,3,4,60,1,1125,0,0,0,0,127,91,10,9,10,10,9,9,1.41,barcelona,2020-08-24,1,0,8,verano
17773935,A 10 minutos de sagrada familia¡,2,1,1,1,30,2,4,0,0,0,0,60,89,9,9,10,10,9,9,2.41,barcelona,2019-04-10,1,0,4,primavera
96807,"double room, bathroom",2,1,1,2,29,4,365,30,60,90,365,77,91,9,9,9,9,8,9,0.74,madrid,2019-12-10,1,0,12,otoño
33309446,Sunny private room in gotico,3,1,1,2,200,3,1125,19,49,79,354,3,93,9,9,10,10,10,9,2.65,barcelona,2019-05-14,0,1,5,primavera
25435100,Doubleroom in the heart of Barcelona,4,1,1,1,40,2,120,30,60,90,180,15,96,10,9,10,10,10,10,0.53,barcelona,2020-11-06,1,0,11,otoño
21907198,Victorian - FOR SEASON,5,2,4,5,70,32,1125,0,0,0,55,1,80,8,8,10,10,8,6,0.05,barcelona,2020-08-24,1,0,8,verano
20707974,Habitación a 10 minutos del aeropuerto,2,2,1,2,29,1,7,10,25,47,145,302,96,10,9,10,10,10,9,12.91,madrid,2019-08-12,0,1,8,verano
18462635,Super Cool&Comfy BunkBed Room (E2-1),2,2,1,2,13,1,999,24,54,84,84,72,80,8,8,9,9,9,8,2.38,barcelona,2019-11-09,0,1,11,otoño
5259603,Bedroom +private bath in San Antoni,1,1,1,1,80,4,10,0,0,0,0,47,95,10,10,10,10,10,10,0.8,barcelona,2019-12-10,1,0,12,otoño
35338716,Cozy apartment between the beach and the center!,4,1,3,3,68,2,64,0,0,0,0,5,88,10,10,10,10,9,8,1.83,valencia,2019-09-30,0,1,9,verano
24306190,"Chalet de ensueño en El Saler, ideal para familias",8,3,4,8,195,2,31,17,17,17,279,11,93,9,9,10,10,10,9,0.45,valencia,2020-05-31,1,0,5,primavera
7437270,private room in Sants Estació,1,2,1,1,28,1,1125,30,60,90,365,9,84,8,8,9,10,10,9,0.14,barcelona,2020-09-12,1,0,9,verano
32235809,"Playa, Sea & Soleil",5,2,2,4,151,1,30,28,57,87,356,71,97,10,10,10,10,10,10,4.94,valencia,2020-04-28,0,1,4,primavera
158238,CENTRAL Wi Fi  w/TERRASSE 8 people,8,2,4,5,120,3,365,24,54,84,359,97,89,9,8,10,10,9,9,1.16,barcelona,2018-06-09,1,0,6,primavera
22737815,Beautiful Sagrada Familia apartment. HUTB-012028,6,2,3,6,90,2,365,29,59,89,197,61,97,10,10,10,10,10,10,2.06,barcelona,2020-10-12,1,0,10,otoño
18353682,Intero attico con terrazza - pressi Pl. España,2,1,1,2,50,4,1125,0,0,0,0,4,100,10,9,10,10,10,9,0.1,barcelona,2020-09-12,1,0,9,verano
23492482,Habitacion 3,1,2,1,1,21,2,1125,0,0,0,0,1,100,10,10,6,6,10,10,0.7,barcelona,2018-04-12,1,0,4,primavera
19910248,PISO DE DISEÑO MUY LUMINOSO EN EL CENTRO DE MADRID,4,1,1,2,200,2,1125,0,20,50,325,6,87,10,9,9,10,9,8,0.25,madrid,2019-07-10,1,0,7,verano
206846,Duplex studio near Picasso Museum,2,2,1,1,128,31,150,5,7,25,205,77,92,9,9,9,9,10,9,0.81,barcelona,2019-12-10,1,0,12,otoño
5834787,The PAINTING  Room,1,1,1,1,36,2,1125,29,56,86,176,138,94,10,10,10,10,10,10,2.99,barcelona,2019-01-14,0,1,1,invierno
15357450,The Joyce  HUTB001418,8,3,4,6,400,3,1125,4,12,17,274,1,100,10,10,10,8,10,8,0.1,barcelona,2019-07-10,0,1,7,verano
31141579,Lavapies en tus manos,1,1,1,1,30,2,1125,0,13,43,318,38,89,9,9,10,9,10,9,2.29,madrid,2020-05-14,0,1,5,primavera
5822353,"Luminous room, Private Balcony ",1,1,1,1,32,4,180,5,5,5,277,42,93,10,10,10,10,10,9,1.72,madrid,2017-04-08,1,0,4,primavera
8708285,BRAND-NEW 1 BD APT SAGRADA FAMILIA 41,4,1,1,1,95,1,1125,7,37,67,342,7,90,9,9,10,10,9,9,0.37,barcelona,2017-05-07,1,0,5,primavera
975297,Twin room,2,2,1,2,80,3,60,23,53,83,284,22,89,9,9,10,9,10,9,1.01,barcelona,2018-02-07,1,0,2,invierno
10445067,Piso/wifi: Paseo de las Acacias,3,1,2,2,60,4,28,10,40,63,332,74,92,9,9,10,10,9,9,2.14,madrid,2018-12-10,0,1,12,otoño
16672021,Central & Sunny Apartment near Passeigde Gracia II,4,1,2,3,110,3,1125,3,4,8,267,1,100,10,10,10,10,10,10,0.26,barcelona,2017-07-06,1,0,7,verano
14365626,Private and comfortable double room,3,2,1,1,20,3,60,0,0,0,0,2,60,8,8,8,8,10,8,0.07,valencia,2020-01-31,0,1,1,invierno
26675652,"Habitación metro Goya, Madrid.",1,1,1,1,55,1,15,17,47,77,77,69,95,10,10,10,9,10,9,3.21,madrid,2020-04-17,0,1,4,primavera
32223043,Habitació suite en pis compartit,1,1,1,1,40,32,1125,0,0,0,0,4,75,8,8,9,8,8,7,0.25,barcelona,2020-08-24,1,0,8,verano
18326493,Exclusivo piso de diseño con tres dormitorios en La Latina,8,2,3,4,97,2,1125,3,6,11,194,82,94,9,9,10,10,10,9,3.42,madrid,2019-04-11,0,1,4,primavera
14606893,Capitan Haya apartment - Plaza Castilla & Cuzco,4,1,2,4,67,3,1125,0,3,20,295,21,99,10,10,10,10,10,10,0.98,madrid,2018-11-07,1,0,11,otoño
18860645,Stylish Balcony Private Room,2,1,1,1,39,2,40,30,53,83,83,120,92,10,9,10,10,10,9,3.44,barcelona,2020-05-11,1,0,5,primavera
4577798,Nice room with mountain view,1,1,1,1,30,1,1125,28,58,88,363,36,91,9,9,10,10,9,9,1.07,barcelona,2018-02-07,1,0,2,invierno
33099955,Piso en la zona museo de ciencias,5,2,3,3,180,3,1125,30,60,90,365,1,100,10,10,10,10,10,10,0.09,valencia,2020-01-31,1,0,1,invierno
22203198,4.HABITACIÓN INDIVIDUAL EN PISO RECIÉN REFORMADO,1,2,1,1,26,4,1124,0,0,0,0,19,97,10,10,10,10,9,9,0.58,madrid,2020-09-13,0,1,9,verano
12949225,Way to BCN - Casa Rovira Terrace,4,2,2,3,180,3,30,27,39,61,268,4,95,10,10,10,10,10,10,0.6,barcelona,2018-01-17,0,1,1,invierno
29855232,RELAX &HAPPINESS for your stay  in Valencia,3,1,1,1,55,2,1125,0,0,0,55,14,89,9,8,10,9,9,9,1.14,valencia,2019-12-31,0,1,12,otoño
23430077,Luminoso apartamento en el corazón del Cabanyal,4,1,3,3,50,2,50,4,5,5,5,3,100,10,9,10,10,9,10,0.18,valencia,2019-07-31,1,0,7,verano
12189216,habitación 3 valencia  (ruzafa),2,1,1,1,25,2,1125,29,59,89,364,37,94,9,10,9,9,10,10,1.11,valencia,2019-05-31,1,0,5,primavera
20169029,Habitación gótico,2,2,1,1,45,3,1125,10,35,35,35,8,98,9,10,10,10,10,10,3.64,barcelona,2017-10-07,0,1,10,otoño
15837673,Room for 2 in the center of Barcelona. MWC. Fira.,2,1,1,2,20,2,1125,30,60,90,179,4,95,10,10,10,9,10,10,1.2,barcelona,2017-03-06,0,1,3,invierno
25797801,Habitación individual ventana pequeña Gran Vía,1,2,5,1,11,14,1125,15,37,56,220,2,60,10,4,10,10,10,4,0.08,madrid,2020-06-13,0,1,6,primavera
17480495,30 DAYS MIN Kingsize Bed WiFi & Private Sunroom,1,2,1,1,30,30,1125,29,59,89,179,41,92,9,9,10,10,10,9,0.92,barcelona,2020-12-16,1,0,12,otoño
9665896,double room with a personal bathroom in the center,1,1,1,1,27,7,20,0,0,0,0,1,100,10,10,10,10,10,10,0.07,barcelona,2017-12-09,1,0,12,otoño
41938913,Loft in Mid of Valencia,2,1,1,1,79,2,30,30,60,90,180,1,80,8,6,10,10,10,8,0.23,valencia,2020-06-30,1,0,6,primavera
1431437,Poblenou Rooms,2,2,1,2,60,3,1125,0,7,37,312,19,95,9,9,10,10,10,9,0.62,barcelona,2018-02-07,1,0,2,invierno
30753507,apartamento zona cuzco,2,1,1,1,65,3,1125,26,53,80,355,1,60,10,8,10,10,10,6,0.45,madrid,2019-03-08,0,1,3,invierno
20556344,Room for 2 behind plaza Mayor,2,1,1,1,25,2,31,0,0,0,0,6,97,10,8,10,10,10,9,0.23,madrid,2019-10-16,0,1,10,otoño
24320725,Cozy room in the heart of Bcn,2,1,1,1,50,1,1125,0,0,0,31,3,87,9,9,9,9,9,9,3.0,barcelona,2018-05-14,0,1,5,primavera
19270009,Habitación doble estadio futbol club Barcelona,2,1,1,1,39,1,1125,0,0,0,165,8,93,9,9,10,10,9,9,0.81,barcelona,2018-05-14,0,1,5,primavera
5529487,Habitación Individual D,1,1,1,1,35,2,1125,0,0,0,272,10,92,9,10,10,9,9,10,0.35,barcelona,2017-10-07,1,0,10,otoño
14365279,Charming & Bright apartment in center of Barcelona,4,1,2,3,105,3,1125,6,6,12,216,5,100,10,10,10,10,10,10,0.63,barcelona,2017-05-07,0,1,5,primavera
12611415,PHAP ROOM,2,1,1,1,45,2,1125,1,4,9,10,48,96,10,9,10,10,10,9,1.84,barcelona,2018-07-10,0,1,7,verano
33681381,Private room &toilet/Hab y baño privado PL ESPAÑA,2,1,1,1,50,1,5,0,0,0,24,21,89,9,9,9,10,10,9,1.11,barcelona,2020-11-06,0,1,11,otoño
1565292,Luxury Barcelona stay with silence and Air Conditi,2,1,1,1,71,4,1125,10,28,58,58,153,95,9,9,10,10,10,9,3.21,barcelona,2017-08-06,1,0,8,verano
23168275,MADRID GRAN VIA MALASAÑA CHUECA,2,1,1,1,19,1,20,21,37,37,50,3,100,9,9,10,10,9,9,0.46,madrid,2019-01-14,0,1,1,invierno
6664306,Céntrica y soleada/Sunny & central,2,1,1,1,42,2,1125,0,0,0,166,5,96,10,10,10,10,10,10,0.11,barcelona,2020-03-16,1,0,3,invierno
31249481,PISO VISTA PARQUE CABECERA VALENCIA,3,1,1,1,70,2,30,0,0,23,298,4,55,8,8,9,10,10,6,0.19,valencia,2020-12-21,0,1,12,otoño
31591294,BEAUTIFUL APARTMENT BARCELONA,3,2,3,3,30,32,1125,11,20,27,191,2,30,7,3,10,5,5,5,0.16,barcelona,2020-05-11,0,1,5,primavera
12077799,1 single Room in central Barcelona,1,1,1,1,40,1,1125,30,60,90,365,41,88,9,9,10,9,10,9,0.77,barcelona,2020-10-12,1,0,10,otoño
30386741,"BEAUTIFUL NEW APARTMENT, 5PAX-MADRID",5,1,2,3,90,3,1000,28,58,88,198,49,87,9,9,9,10,10,9,2.91,madrid,2020-05-14,0,1,5,primavera
900003,Apartment in the heart of Born,4,1,1,2,60,1,90,12,37,57,327,284,92,9,9,10,10,10,9,4.87,barcelona,2017-12-09,1,0,12,otoño
23333582,SP2 Wonderful room in the center of Barcelona,4,2,1,2,70,3,1125,5,32,62,337,21,92,9,9,10,10,10,10,4.47,barcelona,2018-07-10,0,1,7,verano
34671219,Design apartment in Gran Via,4,1,1,2,120,2,10,15,33,63,134,1,100,10,10,10,10,10,4,1.0,madrid,2019-06-07,0,1,6,primavera
17648141,B&B Aguila Nova: room with private bathroom,2,3,1,1,25,2,7,1,31,61,62,43,95,9,9,10,10,9,9,1.21,valencia,2020-05-31,1,0,5,primavera
30343702,Muy bien comunicado con el centro de Madrid,4,2,1,2,110,2,15,28,58,88,88,11,87,9,8,10,10,9,8,0.43,madrid,2021-02-09,1,0,2,invierno
3816076,8 min fm airport-Lovely-sunny room,1,1,1,1,26,2,1125,30,60,90,90,55,92,10,10,10,10,10,9,0.83,madrid,2020-05-14,1,0,5,primavera
40517693,Stay on the infamous Barrio Las Letras,2,1,1,1,25,3,8,20,33,33,33,2,100,10,10,10,10,10,10,1.36,madrid,2020-02-18,1,0,2,invierno
3392606,Habitación privada N#3 con baño privado,4,1,1,4,59,1,1125,0,1,4,258,71,95,10,10,10,10,9,9,1.23,barcelona,2019-05-14,1,0,5,primavera
23431180,Dexi,4,2,1,1,55,1,1125,27,57,87,171,280,84,9,8,9,9,9,8,10.45,madrid,2020-05-14,0,1,5,primavera
1169229,SAG.FAMILIA ZONE! RENOVATED FLAT =),2,1,2,0,100,2,1125,23,53,83,174,4,60,5,7,9,9,7,7,0.05,barcelona,2020-06-13,1,0,6,primavera
6740162,1 Double bedroom in Sagrada Familia,2,1,1,1,35,2,1125,2,5,6,6,46,92,9,9,10,10,10,9,1.31,barcelona,2018-05-14,0,1,5,primavera
17435283,Homely Private Room. Good price. WIFI.,2,1,1,1,20,3,15,8,38,68,86,95,97,10,10,10,10,9,10,3.51,valencia,2019-05-31,0,1,5,primavera
37902553,Beautiful apartment in Madrid in Gran Via,6,1,2,3,65,1,1125,30,60,88,359,1,100,10,10,10,10,10,10,0.4,madrid,2020-05-14,0,1,5,primavera
8380683,"Cosy, clean and sunny room in the historic center",1,1,1,1,24,1,1125,16,46,76,351,220,97,10,10,10,10,10,10,5.33,valencia,2019-03-31,0,1,3,invierno
18442906,2021 - AB Marina Apartment 3-3 - 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família,6,2,3,6,400,2,330,11,28,34,295,37,91,9,9,9,10,10,9,1.23,barcelona,2019-11-09,0,1,11,otoño
4723835,Plaza Cataluña - Bedroom for Two,2,1,1,1,20,2,1125,3,9,23,59,225,90,9,9,10,10,10,9,4.29,barcelona,2019-04-10,1,0,4,primavera
17620102,Madrid Gran Via 4,8,2,2,4,108,2,500,17,34,58,154,3,80,8,10,9,10,8,9,0.12,madrid,2019-05-14,0,1,5,primavera
21875158,Estudio de diseño en pleno centro de Madrid.,3,1,1,1,500,1,1125,11,21,41,316,88,96,10,10,10,10,10,9,5.25,madrid,2019-04-11,0,1,4,primavera
22762980,Apartamento Tribunal - Malasaña,4,1,1,1,89,3,1125,15,45,69,169,7,83,8,8,9,9,9,8,0.8,madrid,2018-10-10,0,1,10,otoño
18698731,BCN Center for your Holidays.,2,1,1,1,45,1,1125,0,10,40,40,17,85,8,8,9,9,9,8,4.18,barcelona,2017-09-12,0,1,9,verano
23271395,Alojamiento en barrio marinero del Cabanyal,4,1,2,3,70,2,1125,0,28,58,333,50,94,10,9,10,10,10,9,2.53,valencia,2019-10-31,0,1,10,otoño
19205820,Entire Flat for 4 people in Barcelona,4,1,4,3,100,2,8,0,0,0,0,2,100,10,10,10,10,10,10,0.21,barcelona,2018-04-12,1,0,4,primavera
21590316,Apartamento nuevo en el corazón de Madrid,6,1,2,3,85,2,1125,24,24,35,310,25,98,10,10,10,10,10,10,2.86,madrid,2018-08-14,0,1,8,verano
4440010,Estudio compartido con una cama individual.,1,2,1,2,20,1,7,24,54,84,359,11,91,9,9,9,9,8,9,1.19,madrid,2019-04-11,1,0,4,primavera
10939061,Habitación grande luminosa con WIFI,2,1,1,2,18,1,365,9,22,52,327,31,86,9,8,9,9,9,9,3.14,madrid,2017-04-08,0,1,4,primavera
26118019,Great 4 bedrooms 2 Bathrooms Best zone 1-7 per,7,2,4,5,300,55,1125,30,60,90,365,2,100,10,10,10,10,10,10,0.17,madrid,2019-09-19,1,0,9,verano
35004614,Habitación con baño privado en Aeropuerto e IFEMA,1,2,1,1,38,2,28,0,0,0,0,43,99,10,10,10,10,10,10,2.24,madrid,2021-01-12,1,0,1,invierno
13075457,Luxury in Barrio de las Letras,4,1,1,2,99,2,1125,6,11,18,283,35,99,10,10,10,10,10,10,5.0,madrid,2017-04-08,0,1,4,primavera
30195094,Casa Don Manzano,3,1,1,3,38,3,15,20,37,67,67,1,100,10,10,10,10,10,10,0.77,madrid,2019-04-11,0,1,4,primavera
2331285,Didi Loft Terrace Sagrada Barcelona,3,1,1,2,79,2,10,2,14,19,269,266,96,10,9,10,10,10,10,5.01,barcelona,2018-10-10,1,0,10,otoño
21372594,Isabel 21,2,1,1,2,22,2,1125,0,0,0,0,43,95,9,9,10,10,10,9,1.5,valencia,2020-02-29,0,1,2,invierno
13837974,"Acogedor/Cozy apartment in calle Pez, Malasaña",7,2,2,4,90,2,1125,0,0,2,194,86,94,10,9,10,10,10,10,5.0,madrid,2018-04-12,0,1,4,primavera
30972244,"El Castizo, Plaza Mayor, Palacio Real y P. Sol",11,1,3,5,111,2,1125,20,48,78,351,7,73,9,7,10,8,10,7,1.27,madrid,2019-06-07,0,1,6,primavera
17617990,3 BEDROOMS APARTMENT FOR SHORT RENTAL,5,2,3,3,67,7,1125,0,0,9,12,2,80,9,8,10,9,10,8,0.1,valencia,2019-09-30,0,1,9,verano
22359078,"LOFT CENTRO MADRID,  WI-FI , NETFLIX.",4,1,1,2,45,3,1125,9,32,62,215,59,95,10,10,10,10,8,10,3.55,madrid,2019-05-14,0,1,5,primavera
12720502,ENCANTO Y FRESCURA.,1,2,1,1,25,4,1125,12,42,72,347,24,96,10,10,10,10,10,10,1.98,barcelona,2017-05-07,1,0,5,primavera
31033356,Mayor Apartment,4,1,1,1,180,3,1125,17,47,77,78,1,100,10,10,10,10,10,10,1.0,madrid,2019-01-14,0,1,1,invierno
121210,"BIG ROOM IN CITY CENTER,NEAR BEACH!",2,0,1,1,51,5,365,13,38,68,68,154,89,9,9,9,9,9,9,1.84,barcelona,2018-04-12,1,0,4,primavera
8432486,Family Home Stay,2,1,1,2,29,1,1125,30,60,90,358,45,89,9,9,9,10,9,9,2.8,barcelona,2017-02-09,1,0,2,invierno
32371692,1 Doble Room w Bathroom in Centric Beautiful Flat,2,1,1,1,75,2,6,19,39,63,63,1,100,10,6,10,10,10,10,0.38,barcelona,2019-05-14,1,0,5,primavera
3058834,Lovely Apartment in Malasaña 2,2,1,1,1,26,1,1125,0,0,0,227,73,92,9,9,9,10,10,9,1.29,madrid,2019-01-14,1,0,1,invierno
19947952,Upper floor with barbecue private bathroom.,2,1,1,1,25,2,1125,23,53,83,358,65,85,9,9,9,9,8,9,2.98,madrid,2019-05-14,0,1,5,primavera
41637056,Welcome home! A place to enjoy Barcelona.,2,2,1,1,50,2,1125,30,60,90,365,2,100,10,10,10,10,8,10,0.32,barcelona,2020-08-24,0,1,8,verano
26623248,Casa acogedora,2,1,1,1,20,2,1125,0,0,0,0,74,91,10,8,10,9,10,9,3.72,valencia,2020-02-29,0,1,2,invierno
4798571,Villanueva Apartment II,2,2,1,1,146,5,180,4,6,35,184,8,83,9,10,9,8,10,8,0.15,madrid,2019-06-07,1,0,6,primavera
23067514,Next to Retiro. Modern 2 bedrooms flat.,5,1,2,4,85,2,45,5,12,25,110,67,97,10,10,10,10,10,10,4.46,madrid,2019-05-14,0,1,5,primavera
30846132,Habitación en el corazón de Sants,1,1,1,1,20,1,1125,0,0,21,163,3,100,10,9,10,10,10,9,1.32,barcelona,2019-03-08,1,0,3,invierno
19865607,AB Park Güell Apartment 3-3 - Ref. GI2455,8,2,3,7,500,3,330,30,60,90,365,24,83,9,9,9,9,8,8,0.74,barcelona,2020-04-16,0,1,4,primavera
23090289,RUZAFA Bright Home with balcony & 3 rooms,5,2,3,3,85,2,40,15,32,52,133,29,97,10,10,10,10,9,10,1.82,valencia,2019-05-31,1,0,5,primavera
22979863,"Stylish Apt PZA MAYOR/La Latina 2BD* 2BT*, 6p max",6,2,2,2,78,2,30,1,1,1,42,134,100,10,10,10,10,10,10,3.76,madrid,2021-01-12,0,1,1,invierno
17217455,3 in 1⭐NEW STUNNING VIEWS⭐CENTER SOL - PLAZA MAYOR,11,3,3,6,290,1,1124,3,10,28,97,13,97,10,10,10,10,10,9,0.54,madrid,2019-03-08,0,1,3,invierno
5264948,"(A27I) ESTUDIO EN CENTRO DE MADRID, low cost, wifi",2,1,0,1,39,1,1125,8,23,40,70,311,90,10,9,9,9,9,9,6.96,madrid,2018-11-07,0,1,11,otoño
17265710,Encantador y luminoso junto a las Torres de Quart,4,1,2,3,60,2,1125,29,59,89,179,153,96,10,10,10,10,10,10,3.15,valencia,2021-02-20,1,0,2,invierno
9398921,¡Lugar perfecto en el barrio Born!,4,1,2,3,69,3,30,3,11,19,116,102,91,9,9,10,10,10,9,4.81,barcelona,2017-09-12,0,1,9,verano
37397384,Habitación económica en el centro de Barcelona,1,1,0,1,33,10,1125,29,59,89,364,5,76,8,8,6,7,8,7,1.18,barcelona,2019-12-10,0,1,12,otoño
18647747,RESIDENCIA UNIV. SAN LORENZO,4,2,2,4,75,1,10,0,0,0,26,27,95,10,10,10,9,10,9,0.83,madrid,2020-01-10,1,0,1,invierno
35386704,Great weather great city !!,2,1,1,1,66,4,1125,11,41,71,346,1,100,10,10,10,10,10,10,0.05,barcelona,2021-01-12,1,0,1,invierno
6780716,SE ALQUILA HABITACIÓN DOBLE 02,2,1,1,2,60,2,1125,28,58,88,178,21,88,9,9,9,9,8,9,0.63,barcelona,2019-02-06,0,1,2,invierno
20879576,Habitacion privada cerca fòrum,3,1,1,3,22,31,1120,0,0,0,172,8,85,9,8,10,10,10,8,0.26,barcelona,2020-04-16,0,1,4,primavera
23630293,"Habitación  Estudio 1,  2 Personas  Zona Ruzafa",2,1,1,1,30,2,30,19,43,70,345,39,81,9,9,8,9,8,8,1.98,valencia,2019-10-31,0,1,10,otoño
176827,Se alquilan habitaciones en Madrid,7,5,1,7,28,1,730,13,43,72,347,156,83,8,9,9,9,9,9,2.48,madrid,2017-04-08,0,1,4,primavera
6235783,Lovely/quiet apartment next to El Born,4,1,1,2,91,3,1125,20,38,67,305,73,86,9,9,10,10,10,9,2.2,barcelona,2018-02-07,1,0,2,invierno
9664064,Double Room in Lavapiés + Breakfast,2,2,1,1,36,2,15,29,47,67,156,318,96,10,9,10,10,10,9,6.11,madrid,2020-03-17,1,0,3,invierno
